1	0.469167541	0.178952199	0.255712322	0.744815894	1.246885757	1.254865629	0.804426361	0.412732631	0.258974476	-0.137935074	-1.061517849	-1.854876157	-1.610436643	-0.408285041	0.689395804	0.871576447	0.331642228	-0.299145459	-0.735587297	-0.980285553	-0.921017866	-0.442225348	0.210401008	0.573213767	0.497780824	0.280553193	0.196903552	0.137830237	-0.119948953	-0.491186526	-0.692185499	-0.684891329	-0.713508393	-0.852421668	-0.747858098	-0.039680964	0.97142549	1.367913756	0.559849409	-0.889711577	-1.663517156	-1.093583363	0.046756633	0.482255199	0.01066618	-0.405759594	-0.121022265	0.344245844	0.261846941	-0.143795745	-0.161462621	0.072003464	0.280712268	-0.10881755	-0.402986022	0.196815187	1.353014954	1.830564368	1.093636812	0.000854376	-0.37977249	-0.098152319	0.027919417	-0.289954632	-0.508084273	-0.229026757	0.115043229	-0.094904056	-0.707309717	-0.979399928	-0.56944084	0.119979965	0.595459253	0.851961028	1.125849098	1.381892494	1.313147954	0.75535809	-0.070991044	-0.714850169	-0.818748005	-0.360952279	0.31222155	0.751714615	0.805765689	0.680456784	0.547467895	0.278666599	-0.243559099	-0.705888256	-0.597453643	0.077781696	0.661002752	0.578712273	-0.018757293	-0.629116908	-1.110088152	-1.574520683	-1.791303103	-1.313309327	-0.287607405	0.471126427	0.831844201	0.359926536	0.06980196	0.051509616	-0.307105382	-1.161794848	-1.740810348	-1.394442044	-0.544303937	-0.110793008	-0.310990253	-0.531057159	-0.283522857	0.212449124	0.552131283	0.775884323	1.094890885	1.341322745	1.212361677	0.924358726	1.004406553	1.348042254	1.173238513	0.23232981	-0.582334655	-0.417436058	0.26111196	0.32932162	-0.319085694	-0.688514617	-0.298034678	0.081427653	-0.311157831	-1.071016851	-1.375999836	-1.227646762	-1.096362777	-0.786190476	0.273409446	1.683308023	2.109361029	0.993407205	-0.592110732	-1.301686526	-1.066965508	-0.722061154	-0.622119869	-0.396476296	0.133549644	0.594973164	0.69109294
1	0.184388009	0.194900791	0.386090466	0.796802101	1.066346737	0.799497665	0.074394366	-0.544737929	-0.580456125	-0.112885486	0.409332087	0.725751501	0.935702002	1.103376734	0.991256587	0.419576585	-0.287341819	-0.528507471	-0.17334096	0.14520151	-0.304082062	-1.414885544	-2.213520735	-1.913048239	-0.831063026	-0.007732202	0.002380284	-0.367710051	-0.398519376	0.056572913	0.584649267	0.84194401	0.873044364	0.88101925	0.936668797	0.972316548	0.892097322	0.608999213	0.130023323	-0.328956582	-0.473980787	-0.277963066	-0.008559532	0.164832317	0.32703167	0.456101887	0.269444942	-0.296651577	-0.787499063	-0.765439431	-0.41264173	-0.409329136	-0.529081767	-0.297680792	0.191822379	0.378972199	-0.092502766	-0.840132541	-1.108045341	-0.602501015	0.242567286	0.806400437	0.827319477	0.416629187	-0.150231703	-0.591011643	-0.808834495	-0.926952005	-0.971132653	-0.627099503	0.337062025	1.453728747	1.837474667	1.258061284	0.485997683	0.196131017	-0.009998814	-0.810099606	-1.676375392	-1.250134898	0.593294141	2.072674332	1.593994109	-0.154382028	-1.12258431	-0.581704431	0.18277738	-0.049060003	-0.77978061	-0.851777797	-0.296342183	-0.130451253	-0.657596221	-1.047537166	-0.676626858	0.02331109	0.423001736	0.646463189	1.079053108	1.461608491	1.232768297	0.556411497	0.045196771	0.223950843	0.10479625	-0.364806463	-0.499908299	0.331601185	1.617931032	1.976861341	0.744930688	-1.090991525	-1.933038945	-1.320515799	-0.234293864	0.255286035	0.193204038	0.40431296	1.26380654	2.20205772	2.452797418	1.981611133	1.429661836	1.273207738	1.333385919	1.124125867	0.488193841	-0.234250597	-0.633876014	-0.728319803	-0.895352903	-1.334154546	-1.763463605	-1.73746994	-1.143267827	-0.319492047	0.21388049	0.133318917	-0.440772888	-0.99185642	-1.035337249	-0.595186729	-0.132899212	-0.003907597	-0.167603567	-0.428945026	-0.725686222	-1.053405828	-1.276861875	-1.183251218	-0.693137926	0.016754375	0.573650168
1	-0.17334096	0.14520151	-0.304082062	-1.414885544	-2.213520735	-1.913048239	-0.831063026	-0.007732202	0.002380284	-0.367710051	-0.398519376	0.056572913	0.584649267	0.84194401	0.873044364	0.88101925	0.936668797	0.972316548	0.892097322	0.608999213	0.130023323	-0.328956582	-0.473980787	-0.277963066	-0.008559532	0.164832317	0.32703167	0.456101887	0.269444942	-0.296651577	-0.787499063	-0.765439431	-0.41264173	-0.238076313	-0.389870691	-0.642780779	-0.875198898	-1.102984706	-1.101172653	-0.551013567	0.285339649	0.539683338	-0.215435366	-1.190546615	-1.18828747	-0.105207667	0.92059298	0.986164707	0.483855074	0.34036087	0.681139174	-0.627099503	0.337062025	1.453728747	1.837474667	1.258061284	0.485997683	0.196131017	-0.009998814	-0.810099606	-1.676375392	-1.250134898	0.593294141	2.072674332	1.593994109	-0.154382028	-1.12258431	-0.581704431	0.18277738	-0.049060003	-0.77978061	-0.851777797	-0.296342183	-0.130451253	-0.657596221	-1.047537166	-0.676626858	0.02331109	0.423001736	0.646463189	1.079053108	1.461608491	1.232768297	0.556411497	0.240918539	0.560418657	0.81910626	0.393512444	-0.322521567	-0.526367369	-0.241262419	-0.317717364	-1.164769525	-2.046162749	-1.995758906	-1.090261926	-0.327471906	-0.307938172	-0.577564098	-0.472452734	-0.156807387	-0.333826805	2.452797418	1.981611133	1.429661836	1.273207738	1.333385919	1.124125867	0.488193841	-0.234250597	-0.633876014	-0.728319803	-0.895352903	-1.334154546	-1.763463605	-1.73746994	-1.143267827	-0.319492047	0.21388049	0.133318917	-0.440772888	-0.99185642	-1.035337249	-0.595186729	-0.132899212	-0.003907597	-0.167603567	-0.428945026	-0.725686222	-1.053405828	-1.276861875	-1.183251218	-0.693137926	0.016754375	0.573650168	0.67156527	0.419420767	0.319075279	0.623590095	0.859464838	0.463190038	-0.137356216	0.246829958	1.902134146	3.393694247	3.131702417	1.40332537	-0.030289157	-0.271096079	-0.19829324	-0.751223788	-1.350147644	-0.882643987
1	-0.268590294	0.599521866	1.307578252	1.167486489	0.251934991	-0.585626626	-0.553451567	0.185589608	0.613320507	0.02703415	-0.974129438	-1.031616711	0.316639575	1.90265543	2.212299132	1.15918146	0.050890997	-0.09277247	0.439272849	0.7619743	0.485281167	-0.205324424	-1.003155527	-1.53929852	-1.364718586	-0.44449675	0.463728846	0.498543729	-0.230409592	-0.728338717	-0.347927657	0.491141379	0.960081569	0.768725564	0.196969367	-0.455531963	-1.002739955	-1.166690481	-0.783798989	-0.217636168	-0.088182982	-0.484147527	-0.83489936	-0.698951673	-0.316891839	-0.164246517	-0.298533658	-0.438979439	-0.471559531	-0.526027325	-0.612240376	0.983581926	1.233571371	1.099197811	1.025373951	1.404537232	1.823221892	1.579533416	0.73890689	0.091556105	0.092126035	0.434902698	0.730409911	0.954915468	1.017832475	0.541914811	-0.431302256	-0.993031825	-0.360424024	0.916034782	1.492000714	0.895627033	-0.045079497	-0.441148645	-0.282776583	0.029366363	0.36571398	0.676126474	0.670970897	0.238590727	-0.168444115	-0.071301763	0.322633691	0.425946017	0.113801599	-0.261599139	-0.576670541	-1.007609483	-1.407663646	-1.339761652	-0.932306658	-0.98645089	-1.755179643	-2.252747512	-1.528866593	-0.224861966	0.083026052	-0.937301146	-1.847751173	-1.382186018	-0.056615878	0.713214354	-0.119428193	0.250666214	0.759285673	0.67388792	-0.077271697	-0.682141833	-0.599833853	-0.246600528	-0.209916869	-0.422320876	-0.587667462	-0.804618836	-1.138360089	-1.101554456	-0.310582117	0.680156262	0.971190951	0.61588436	0.528277902	1.039216436	1.348484507	0.735316405	-0.364260934	-1.005761018	-0.9422765	-0.620609802	-0.372282119	-0.238713239	-0.343756101	-0.729439758	-0.967041915	-0.640222041	-0.144140824	-0.204878715	-0.54148097	0.012028026	1.640464179	2.786961677	2.02837933	0.023564324	-1.328243226	-1.29683332	-0.876860224	-1.043879609	-1.516590204	-1.531095233	-1.016307845	-0.483549257	-0.267817844	-0.367672357	-0.666145221
1	2.525379233	2.852671763	2.17219714	0.637551548	-0.600347906	-0.702174515	-0.074887424	0.279031969	-0.025486824	-0.527188733	-0.630053716	-0.166064804	0.625586366	1.29699839	1.396124439	0.809230464	-0.019014017	-0.441767093	-0.316222982	-0.127809142	-0.258452791	-0.445999321	-0.263786358	0.141878361	0.244951403	-0.021078583	-0.138299378	0.160806583	0.493146778	0.599359408	0.955699884	1.941813393	2.723052146	1.92527585	-0.413032992	-2.443825253	-2.604583401	-1.493210237	-0.961340529	-1.754404654	-2.839983852	-2.950982747	-2.026428493	-0.932930417	-0.33507019	-0.223160017	-0.282063041	-0.28625698	-0.115390133	0.257003729	0.641195587	0.232830187	0.014991624	0.168812383	-0.046761993	-0.985572277	-1.979500436	-2.196258345	-1.6610779	-1.032262019	-0.675518758	-0.404251531	-0.034513013	0.190685445	-0.132154886	-0.982120738	-1.709634379	-1.560059566	-0.485307788	0.688614403	1.118303438	0.895261533	0.813117903	1.200675613	1.472095905	1.072394117	0.411666304	0.375317254	1.14001792	1.941321353	1.965081398	1.141782332	0.046257415	-0.666480637	-0.684901706	-0.208830425	0.203084748	0.140395317	-0.251721042	-0.509740022	-0.445675886	-0.300929709	-0.341644544	-0.596803075	-0.996627064	-1.405108914	-1.504159064	-1.006930911	-0.110711373	0.553751906	0.60239409	0.298367451	0.5895618	0.027387426	-0.428856313	-0.291474648	0.403557651	0.980838168	0.755275791	-0.267791922	-1.405692017	-1.940029653	-1.632828243	-0.750370601	0.190086557	0.688159969	0.566140298	0.144883686	-0.04407415	0.146997049	0.344450112	0.261247779	0.143009962	0.331480013	0.638303296	0.582665591	0.140577205	-0.200829089	-0.174260635	-0.0650349	-0.115245107	-0.055517789	0.388595988	0.845096054	0.701069708	0.13696864	0.097333436	0.956897503	1.767007538	1.365015658	-0.085522421	-1.281530064	-1.396115151	-0.890282783	-0.624968838	-0.753862544	-0.854603109	-0.736751337	-0.614610743	-0.587150893	-0.409589115	0.087732132	0.64646235
1	-0.316222982	-0.127809142	-0.258452791	-0.445999321	-0.263786358	0.141878361	0.244951403	-0.021078583	-0.138299378	0.160806583	0.493146778	0.599359408	0.955699884	1.941813393	2.723052146	1.92527585	-0.413032992	-2.443825253	-2.604583401	-1.493210237	-0.961340529	-1.754404654	-2.839983852	-2.950982747	-2.026428493	-0.932930417	-0.33507019	-0.223160017	-0.282063041	-0.28625698	-0.115390133	0.257003729	0.641195587	0.701023635	0.341765478	-0.055237773	0.006759972	0.534285304	0.964943825	0.775746978	0.110657551	-0.276098298	0.24692302	1.495865214	2.533151609	2.466734099	1.311578121	0.102747205	-0.035531785	0.936811918	1.896534031	0.688614403	1.118303438	0.895261533	0.813117903	1.200675613	1.472095905	1.072394117	0.411666304	0.375317254	1.14001792	1.941321353	1.965081398	1.141782332	0.046257415	-0.666480637	-0.684901706	-0.208830425	0.203084748	0.140395317	-0.251721042	-0.509740022	-0.445675886	-0.300929709	-0.341644544	-0.596803075	-0.996627064	-1.405108914	-1.504159064	-1.006930911	-0.110711373	0.553751906	0.60239409	0.298367451	0.107735354	0.083819058	-0.057334333	-0.369761268	-0.527173226	-0.307043667	0.015586145	-0.040961984	-0.555939472	-1.072857455	-1.108639863	-0.690361598	-0.263272732	-0.112423367	-0.053743802	0.213644351	0.591277003	0.665451648	0.344450112	0.261247779	0.143009962	0.331480013	0.638303296	0.582665591	0.140577205	-0.200829089	-0.174260635	-0.0650349	-0.115245107	-0.055517789	0.388595988	0.845096054	0.701069708	0.13696864	0.097333436	0.956897503	1.767007538	1.365015658	-0.085522421	-1.281530064	-1.396115151	-0.890282783	-0.624968838	-0.753862544	-0.854603109	-0.736751337	-0.614610743	-0.587150893	-0.409589115	0.087732132	0.64646235	0.822977422	0.489623553	-0.00896838	-0.222925934	-0.127174192	-0.180530151	-0.677412336	-1.127492655	-0.643085304	0.880701809	2.291061911	2.33143515	1.136282814	0.03059194	-0.132925788	0.185893461	0.210928408	-0.005249983
1	-0.875679226	-0.638768446	-0.315038363	-0.305078111	-0.558690433	-0.54440912	0.092796735	0.990177682	1.404486424	1.141953817	0.924513097	1.5552405	2.763411605	3.294915303	2.370623758	0.688114675	-0.403016471	-0.481581837	-0.312793099	-0.588772165	-1.036145658	-1.06705865	-0.86407492	-1.201360864	-2.18158443	-2.812433788	-2.271958905	-1.143880108	-0.69153099	-1.081280111	-1.159115066	-0.128659151	1.301340268	1.895407002	1.493786501	0.986425798	0.879605511	0.637669507	-0.301524906	-1.456360722	-1.804511539	-1.097422666	-0.107879888	0.410393021	0.472009818	0.473178865	0.572833772	0.737966221	1.036719925	1.471584111	1.670109721	-0.289791319	-0.110973364	-0.077574465	-0.314423694	-0.706182979	-0.9903849	-1.000086914	-0.720867015	-0.220341006	0.326452583	0.650039784	0.627367567	0.443299067	0.322927381	0.202517555	-0.035475539	-0.097114839	0.496955744	1.590756748	2.243200242	1.714182412	0.364581945	-0.703613294	-0.793366405	-0.224038387	0.164032659	-0.044824697	-0.427211677	-0.246156822	0.622453748	1.405723319	1.241081837	0.226584357	-0.605022274	-0.475309825	0.23222479	0.529049958	0.110632497	-0.376414497	-0.392003003	-0.27755654	-0.602139946	-1.144266296	-1.096722286	-0.233224471	0.594380018	0.427377854	-0.534025337	-1.058357871	-0.367651456	0.879751895	-0.787348541	-1.094190701	-0.824887659	-0.137806789	0.445073161	0.881226259	1.47312403	2.123122209	2.315314586	1.893998145	1.340935555	1.120599912	1.190059409	1.307867881	1.407438896	1.405518963	1.079669492	0.491557672	0.125686108	0.151008039	-0.063055433	-1.051585155	-2.125425236	-1.98184258	-0.513420106	0.790386367	0.624839552	-0.574456435	-1.381624163	-1.242423197	-0.859204204	-0.877006601	-1.004161443	-0.676446757	0.010346407	0.498976522	0.581688725	0.510658972	0.489682958	0.497098386	0.49431392	0.425408662	0.091393973	-0.576820833	-1.16232257	-1.060984691	-0.260809136	0.518186802	0.655862656	0.340043062	0.186145214
1	-1.036145658	-1.06705865	-0.86407492	-1.201360864	-2.18158443	-2.812433788	-2.271958905	-1.143880108	-0.69153099	-1.081280111	-1.159115066	-0.128659151	1.301340268	1.895407002	1.493786501	0.986425798	0.879605511	0.637669507	-0.301524906	-1.456360722	-1.804511539	-1.097422666	-0.107879888	0.410393021	0.472009818	0.473178865	0.572833772	0.737966221	1.036719925	1.471584111	1.670109721	1.201280987	0.289882391	-0.212666496	0.167459258	0.876946077	1.025158684	0.459109417	-0.225106271	-0.521487276	-0.368463763	0.200364683	1.081303545	1.674016614	1.172492924	-0.315480225	-1.511936828	-1.383707412	-0.405940868	0.173035415	-0.070239468	1.714182412	0.364581945	-0.703613294	-0.793366405	-0.224038387	0.164032659	-0.044824697	-0.427211677	-0.246156822	0.622453748	1.405723319	1.241081837	0.226584357	-0.605022274	-0.475309825	0.23222479	0.529049958	0.110632497	-0.376414497	-0.392003003	-0.27755654	-0.602139946	-1.144266296	-1.096722286	-0.233224471	0.594380018	0.427377854	-0.534025337	-1.058357871	-0.367651456	0.879751895	1.446620079	1.069143994	0.581778447	0.521774604	0.379185032	-0.374074791	-1.15231277	-0.972371877	-0.052733962	0.290213796	-0.529371556	-1.588574173	-1.896666594	-1.720611028	-1.767692772	-1.750374934	-0.852429831	0.632866612	1.285794782	0.467931189	-0.063055433	-1.051585155	-2.125425236	-1.98184258	-0.513420106	0.790386367	0.624839552	-0.574456435	-1.381624163	-1.242423197	-0.859204204	-0.877006601	-1.004161443	-0.676446757	0.010346407	0.498976522	0.581688725	0.510658972	0.489682958	0.497098386	0.49431392	0.425408662	0.091393973	-0.576820833	-1.16232257	-1.060984691	-0.260809136	0.518186802	0.655862656	0.340043062	0.186145214	0.354167736	0.412866841	0.075391245	-0.285011025	-0.117923766	0.456771602	0.62256817	-0.139526052	-1.232724383	-1.484450715	-0.516905118	0.769563388	1.236045156	0.730845443	-0.006940934	-0.406262118	-0.559035664	-0.671491884	-0.557230067	-0.002402097
1	-0.405940868	0.173035415	-0.070239468	-0.580647225	-0.981786573	-1.42824808	-1.813200902	-1.651512636	-1.093167841	-1.139798562	-2.152400449	-2.841649299	-1.727056301	0.711343607	2.399639041	2.188063695	1.02563474	0.399314073	0.576697053	0.914096273	1.054841412	1.067477446	0.900665272	0.478727469	0.108035276	0.122654913	0.25394151	-0.031563382	-0.601214289	-0.684526792	0.015779558	0.824834369	1.001239764	0.647309732	0.331798174	0.217542344	0.071394774	-0.125518869	-0.14793967	-0.060268085	-0.242105615	-0.757171763	-1.131557227	-0.962408799	-0.434382873	-0.021255915	0.098565796	0.084138508	0.042966299	-0.081717251	-0.243382923	0.632866612	1.285794782	0.467931189	-0.679526051	-0.709775449	0.319609016	1.223749156	1.402584681	1.298353852	1.332621181	1.322652053	1.051517769	0.687551443	0.412607066	0.135377856	-0.199341799	-0.393187833	-0.29641653	-0.063509353	0.074919177	0.100506627	0.11211937	0.134043068	0.160328993	0.233895701	0.299575004	0.138435134	-0.288642216	-0.605719905	-0.474243883	-0.153820235	-0.193589046	-0.59070519	-0.728566835	-0.262898404	0.364236107	0.521186918	0.193191748	-0.10631097	-0.052233161	0.159984385	0.191767451	-0.028257175	-0.337667995	-0.547376812	-0.53778565	-0.311933805	-0.053283951	-0.025333469	-0.330491692	-0.801986144	-0.671491884	-0.557230067	-0.002402097	0.690292721	0.924402214	0.495812815	-0.238513205	-0.795362585	-0.879592875	-0.369285516	0.570218281	1.33087367	1.229561763	0.261019132	-0.775538143	-1.14332006	-0.934910274	-0.701898638	-0.567296388	-0.204757151	0.366942162	0.598722557	0.255272343	-0.053006227	0.379793788	1.316490399	1.757128001	1.137261515	-0.00040558	-0.620395797	-0.281908376	0.481111391	0.744439982	0.124969563	-0.849696554	-1.325667901	-1.025815045	-0.51165208	-0.499734719	-1.013631504	-1.406632462	-1.235942968	-0.767685301	-0.453335848	-0.258833216	0.116540917	0.555263453	0.601074759	0.272149937	0.208765388	0.732527656
1	0.475239051	-0.538155819	-0.943609678	-0.28477844	0.48273049	0.369620896	-0.230452406	-0.326308907	-0.024698375	-0.352148717	-1.453155274	-2.046825124	-1.132946181	0.548261208	1.440764767	1.070095878	0.271424712	-0.203824959	-0.432645455	-0.581472076	-0.300821374	0.601505147	1.42362019	1.230883979	0.112725649	-0.805409808	-0.683319319	0.137978733	0.701070324	0.542402234	0.026534463	-0.183437653	0.224507834	0.951160804	1.29875511	0.767066119	-0.390916294	-1.282917745	-1.249850541	-0.537981421	0.090403157	0.312360351	0.512059203	1.047215772	1.605372861	1.592433359	0.97113766	0.293369651	-0.105522076	-0.47977027	-1.04363673	-0.416042955	0.04038104	-0.042027332	-0.270261758	-0.408359414	-0.639247206	-0.959879528	-0.901754331	-0.206466818	0.642656973	0.997154795	0.872597336	0.733607653	0.6259504	0.100813729	-0.9067498	-1.656861337	-1.384130672	-0.224160973	0.959019637	1.512536848	1.423593542	0.933992325	0.17499914	-0.664334432	-1.158210083	-0.974752464	-0.339372353	0.084605153	-0.122253185	-0.66049272	-0.812063693	-0.250787189	0.551946074	0.857539617	0.53279047	0.142484134	0.138535412	0.353903734	0.450559551	0.451326291	0.495759549	0.383321178	-0.144541776	-0.822702919	-1.119949841	-1.033493679	-1.050529748	-1.263631769	-1.140664152	-0.434378067	-0.32201507	0.350581202	1.131405663	1.453668787	1.450504575	1.41678681	1.068396433	0.053586725	-0.963520451	-0.704777586	0.940068013	2.377241543	2.121287104	0.597928062	-0.560597607	-0.635073987	-0.375939857	-0.588320841	-1.082026185	-1.230034413	-0.872488605	-0.295673629	0.257966571	0.699294774	0.929243358	0.873024614	0.556097354	0.017990101	-0.689678969	-1.344800334	-1.644844058	-1.559430621	-1.321860715	-1.029803517	-0.612994395	-0.217913813	-0.141340164	-0.25248225	-0.040510842	0.515227521	0.652781097	-0.157429654	-1.250514344	-1.404298085	-0.354590587	0.861686774	1.117593973	0.374165726	-0.459891806	-0.598865632	-0.097227741
